date,zone,demand_mw,load_shed_mw
2023-01-01,Barisal,260,0
2023-01-02,Barisal,255,0
2023-01-03,Barisal,265,0
2023-01-04,Barisal,273,0
2023-01-05,Barisal,262,0
2023-01-06,Barisal,259,0
2023-01-07,Barisal,275,0
2023-01-08,Barisal,262,0
2023-01-09,Barisal,269,0
2023-01-10,Barisal,273,0
2023-01-11,Barisal,268,0
2023-01-12,Barisal,275,0
2023-01-13,Barisal,247,0
2023-01-14,Barisal,275,0
2023-01-15,Barisal,265,0
2023-01-16,Barisal,269,0
2023-01-17,Barisal,272,0
2023-01-18,Barisal,269,0
2023-01-19,Barisal,261,0
2023-01-20,Barisal,253,0
2023-01-21,Barisal,276,0
2023-01-22,Barisal,269,0
2023-01-23,Barisal,277,0
2023-01-24,Barisal,284,0
2023-01-25,Barisal,283,0
2023-01-26,Barisal,273,0
2023-01-27,Barisal,265,0
2023-01-28,Barisal,284,0
2023-01-29,Barisal,270,0
2023-01-30,Barisal,266,0
2023-01-31,Barisal,270,0
2023-02-01,Barisal,275,0
2023-02-02,Barisal,270,0
2023-02-03,Barisal,240,0
2023-02-04,Barisal,268,0
2023-02-05,Barisal,265,0
2023-02-06,Barisal,278,0
2023-02-07,Barisal,276,0
2023-02-08,Barisal,271,0
2023-02-09,Barisal,281,0
2023-02-10,Barisal,269,0
2023-02-11,Barisal,274,0
2023-02-12,Barisal,289,0
2023-02-13,Barisal,278,0
2023-02-14,Barisal,272,0
2023-02-15,Barisal,271,0
2023-02-16,Barisal,278,0
2023-02-17,Barisal,260,0
2023-02-18,Barisal,278,0
2023-02-19,Barisal,284,0
2023-02-20,Barisal,282,0
2023-02-21,Barisal,276,0
2023-02-22,Barisal,298,0
2023-02-23,Barisal,299,0
2023-02-24,Barisal,291,0
2023-02-25,Barisal,311,0
2023-02-26,Barisal,283,0
2023-02-27,Barisal,294,0
2023-02-28,Barisal,303,0
2023-03-01,Barisal,292,0
2023-03-02,Barisal,300,0
2023-03-03,Barisal,288,0
2023-03-04,Barisal,318,0
2023-03-05,Barisal,303,0
2023-03-06,Barisal,304,0
2023-03-07,Barisal,310,0
2023-03-08,Barisal,290,0
2023-03-09,Barisal,302,0
2023-03-10,Barisal,280,0
2023-03-11,Barisal,341,0
2023-03-12,Barisal,333,0
2023-03-13,Barisal,330,0
2023-03-14,Barisal,325,0
2023-03-15,Barisal,327,0
2023-03-16,Barisal,344,0
2023-03-17,Barisal,302,0
2023-03-18,Barisal,303,0
2023-03-19,Barisal,166,0
2023-03-20,Barisal,280,0
2023-03-21,Barisal,239,0
2023-03-22,Barisal,288,0
2023-03-23,Barisal,313,0
2023-03-24,Barisal,332,0
2023-03-25,Barisal,299,0
2023-03-26,Barisal,260,0
2023-03-27,Barisal,300,0
2023-03-28,Barisal,363,0
2023-03-29,Barisal,286,0
2023-03-30,Barisal,337,0
2023-03-31,Barisal,331,0
2023-04-01,Barisal,300,0
2023-04-02,Barisal,336,0
2023-04-03,Barisal,367,0
2023-04-04,Barisal,402,0
2023-04-05,Barisal,423,0
2023-04-06,Barisal,421,0
2023-04-07,Barisal,412,0
2023-04-08,Barisal,421,0
2023-04-09,Barisal,428,0
2023-04-10,Barisal,467,0
2023-04-11,Barisal,480,0
2023-04-12,Barisal,467,0
2023-04-13,Barisal,487,0
2023-04-14,Barisal,489,0
2023-04-15,Barisal,470,35
2023-04-16,Barisal,534,0
2023-04-17,Barisal,512,0
2023-04-18,Barisal,489,0
2023-04-19,Barisal,505,0
2023-04-20,Barisal,498,0
2023-04-21,Barisal,453,0
2023-04-22,Barisal,440,0
2023-04-23,Barisal,342,0
2023-04-24,Barisal,382,0
2023-04-25,Barisal,405,0
2023-04-26,Barisal,410,0
2023-04-27,Barisal,140,0
2023-04-28,Barisal,266,0
2023-04-29,Barisal,347,0
2023-04-30,Barisal,413,0
2023-05-01,Barisal,366,0
2023-05-02,Barisal,424,0
2023-05-03,Barisal,313,0
2023-05-04,Barisal,363,0
2023-05-05,Barisal,369,0
2023-05-06,Barisal,389,0
2023-05-07,Barisal,439,0
2023-05-08,Barisal,423,32
2023-05-09,Barisal,478,0
2023-05-10,Barisal,493,0
2023-05-11,Barisal,477,0
2023-05-12,Barisal,450,0
2023-05-13,Barisal,430,0
2023-05-14,Barisal,332,0
2023-05-15,Barisal,415,0
2023-05-16,Barisal,388,0
2023-05-17,Barisal,362,0
2023-05-18,Barisal,335,0
2023-05-19,Barisal,424,0
2023-05-20,Barisal,437,0
2023-05-21,Barisal,424,40
2023-05-22,Barisal,466,25
2023-05-23,Barisal,107,0
2023-05-24,Barisal,308,0
2023-05-25,Barisal,394,0
2023-05-26,Barisal,409,0
2023-05-27,Barisal,360,0
2023-05-28,Barisal,426,0
2023-05-29,Barisal,442,0
2023-05-30,Barisal,448,43
2023-05-31,Barisal,482,43
2023-06-01,Barisal,497,55
2023-06-02,Barisal,466,0
2023-06-03,Barisal,462,80
2023-06-04,Barisal,493,69
2023-06-05,Barisal,506,66
2023-06-06,Barisal,528,75
2023-06-07,Barisal,461,110
2023-06-08,Barisal,456,0
2023-06-09,Barisal,408,0
2023-06-10,Barisal,397,0
2023-06-11,Barisal,397,0
2023-06-12,Barisal,331,0
2023-06-13,Barisal,350,0
2023-06-14,Barisal,505,47
2023-06-15,Barisal,447,0
2023-06-16,Barisal,467,0
2023-06-17,Barisal,454,0
2023-06-18,Barisal,436,0
2023-06-19,Barisal,401,0
2023-06-20,Barisal,449,0
2023-06-21,Barisal,441,0
2023-06-22,Barisal,410,0
2023-06-23,Barisal,403,0
2023-06-24,Barisal,412,35
2023-06-25,Barisal,406,0
2023-06-26,Barisal,395,0
2023-06-27,Barisal,373,0
2023-06-28,Barisal,412,0
2023-06-29,Barisal,381,0
2023-06-30,Barisal,348,0
2023-07-01,Barisal,473,0
2023-07-02,Barisal,444,0
2023-07-03,Barisal,483,0
2023-07-04,Barisal,499,0
2023-07-05,Barisal,464,0
2023-07-06,Barisal,457,0
2023-07-07,Barisal,422,0
2023-07-08,Barisal,459,0
2023-07-09,Barisal,490,0
2023-07-10,Barisal,462,0
2023-07-11,Barisal,463,0
2023-07-12,Barisal,462,0
2023-07-13,Barisal,450,0
2023-07-14,Barisal,429,0
2023-07-15,Barisal,424,0
2023-07-16,Barisal,446,0
2023-07-17,Barisal,463,0
2023-07-18,Barisal,473,0
2023-07-19,Barisal,480,40
2023-07-20,Barisal,477,0
2023-07-21,Barisal,452,0
2023-07-22,Barisal,469,0
2023-07-23,Barisal,481,0
2023-07-24,Barisal,485,0
2023-07-25,Barisal,454,0
2023-07-26,Barisal,472,0
2023-07-27,Barisal,449,0
2023-07-28,Barisal,451,0
2023-07-29,Barisal,474,0
2023-07-30,Barisal,521,70
2023-07-31,Barisal,474,0
2023-08-01,Barisal,211,0
2023-08-02,Barisal,411,0
2023-08-03,Barisal,439,0
2023-08-04,Barisal,408,0
2023-08-05,Barisal,415,0
2023-08-06,Barisal,400,0
2023-08-07,Barisal,337,0
2023-08-08,Barisal,384,0
2023-08-09,Barisal,394,0
2023-08-10,Barisal,384,0
2023-08-11,Barisal,416,0
2023-08-12,Barisal,424,0
2023-08-13,Barisal,406,0
2023-08-14,Barisal,432,0
2023-08-15,Barisal,449,0
2023-08-16,Barisal,473,0
2023-08-17,Barisal,478,0
2023-08-18,Barisal,434,0
2023-08-19,Barisal,464,0
2023-08-20,Barisal,478,0
2023-08-21,Barisal,491,0
2023-08-22,Barisal,415,0
2023-08-23,Barisal,429,0
2023-08-24,Barisal,444,0
2023-08-25,Barisal,380,0
2023-08-26,Barisal,412,0
2023-08-27,Barisal,425,0
2023-08-28,Barisal,423,0
2023-08-29,Barisal,444,0
2023-08-30,Barisal,486,0
2023-08-31,Barisal,461,0
2023-09-01,Barisal,446,0
2023-09-02,Barisal,468,0
2023-09-03,Barisal,478,0
2023-09-04,Barisal,456,0
2023-09-05,Barisal,487,0
2023-09-06,Barisal,471,0
2023-09-07,Barisal,428,0
2023-09-08,Barisal,397,0
2023-09-09,Barisal,465,0
2023-09-10,Barisal,483,0
2023-09-11,Barisal,443,0
2023-09-12,Barisal,461,0
2023-09-13,Barisal,409,0
2023-09-14,Barisal,425,0
2023-09-15,Barisal,440,0
2023-09-16,Barisal,464,0
2023-09-17,Barisal,459,0
2023-09-18,Barisal,380,0
2023-09-19,Barisal,353,0
2023-09-20,Barisal,360,0
2023-09-21,Barisal,408,0
2023-09-22,Barisal,395,0
2023-09-23,Barisal,402,0
2023-09-24,Barisal,397,0
2023-09-25,Barisal,417,0
2023-09-26,Barisal,441,0
2023-09-27,Barisal,430,0
2023-09-28,Barisal,475,0
2023-09-29,Barisal,401,0
2023-09-30,Barisal,407,0
2023-10-01,Barisal,409,0
2023-10-02,Barisal,415,0
2023-10-03,Barisal,363,0
2023-10-04,Barisal,344,0
2023-10-05,Barisal,394,0
2023-10-06,Barisal,405,0
2023-10-07,Barisal,396,0
2023-10-08,Barisal,405,0
2023-10-09,Barisal,407,0
2023-10-10,Barisal,447,0
2023-10-11,Barisal,434,0
2023-10-12,Barisal,421,0
2023-10-13,Barisal,403,0
2023-10-14,Barisal,410,0
2023-10-15,Barisal,404,0
2023-10-16,Barisal,395,0
2023-10-17,Barisal,411,0
2023-10-18,Barisal,411,0
2023-10-19,Barisal,391,0
2023-10-20,Barisal,354,0
2023-10-21,Barisal,366,0
2023-10-22,Barisal,391,0
2023-10-23,Barisal,327,0
2023-10-24,Barisal,300,0
2023-10-25,Barisal,338,0
2023-10-26,Barisal,357,0
2023-10-27,Barisal,329,0
2023-10-28,Barisal,334,0
2023-10-29,Barisal,331,0
2023-10-30,Barisal,327,0
2023-10-31,Barisal,331,0
2023-11-01,Barisal,368,0
2023-11-02,Barisal,375,0
2023-11-03,Barisal,340,0
2023-11-04,Barisal,360,0
2023-11-05,Barisal,348,0
2023-11-06,Barisal,322,0
2023-11-07,Barisal,300,0
2023-11-08,Barisal,297,0
2023-11-09,Barisal,296,0
2023-11-10,Barisal,276,0
2023-11-11,Barisal,297,0
2023-11-12,Barisal,306,0
2023-11-13,Barisal,297,0
2023-11-14,Barisal,296,0
2023-11-15,Barisal,310,0
2023-11-16,Barisal,277,0
2023-11-17,Barisal,69,0
2023-11-18,Barisal,229,0
2023-11-19,Barisal,281,0
2023-11-20,Barisal,285,0
2023-11-21,Barisal,284,0
2023-11-22,Barisal,277,0
2023-11-23,Barisal,270,0
2023-11-24,Barisal,255,0
2023-11-25,Barisal,282,0
2023-11-26,Barisal,271,0
2023-11-27,Barisal,274,0
2023-11-28,Barisal,286,0
2023-11-29,Barisal,274,0
2023-11-30,Barisal,277,0
2023-12-01,Barisal,269,0
2023-12-02,Barisal,277,0
2023-12-03,Barisal,279,0
2023-12-04,Barisal,290,0
2023-12-05,Barisal,279,0
2023-12-06,Barisal,286,0
2023-12-07,Barisal,266,0
2023-12-08,Barisal,272,0
2023-12-09,Barisal,279,0
2023-12-10,Barisal,263,0
2023-12-11,Barisal,274,0
2023-12-12,Barisal,291,0
2023-12-13,Barisal,275,0
2023-12-14,Barisal,268,0
2023-12-15,Barisal,253,0
2023-12-16,Barisal,257,0
2023-12-17,Barisal,276,0
2023-12-18,Barisal,275,0
2023-12-19,Barisal,273,0
2023-12-20,Barisal,272,0
2023-12-21,Barisal,269,0
2023-12-22,Barisal,258,0
2023-12-23,Barisal,281,0
2023-12-24,Barisal,269,0
2023-12-25,Barisal,264,0
2023-12-26,Barisal,280,0
2023-12-27,Barisal,277,0
2023-12-28,Barisal,270,0
2023-12-29,Barisal,274,0
2023-12-30,Barisal,283,0
2023-12-31,Barisal,275,0
2024-01-01,Barisal,281,0
2024-01-02,Barisal,278,0
2024-01-03,Barisal,272,0
2024-01-04,Barisal,278,0
2024-01-05,Barisal,274,0
2024-01-06,Barisal,281,0
2024-01-07,Barisal,258,0
2024-01-08,Barisal,290,0
2024-01-09,Barisal,275,0
2024-01-10,Barisal,285,0
2024-01-11,Barisal,288,0
2024-01-12,Barisal,277,0
2024-01-13,Barisal,289,0
2024-01-14,Barisal,295,0
2024-01-15,Barisal,288,0
2024-01-16,Barisal,284,0
2024-01-17,Barisal,297,0
2024-01-18,Barisal,270,0
2024-01-19,Barisal,276,0
2024-01-20,Barisal,255,0
2024-01-21,Barisal,303,0
2024-01-22,Barisal,297,0
2024-01-23,Barisal,283,0
2024-01-24,Barisal,280,0
2024-01-25,Barisal,280,0
2024-01-26,Barisal,265,0
2024-01-27,Barisal,287,0
2024-01-28,Barisal,288,0
2024-01-29,Barisal,286,0
2024-01-30,Barisal,273,0
2024-01-31,Barisal,287,0
2024-02-01,Barisal,267,0
2024-02-02,Barisal,266,0
2024-02-03,Barisal,281,0
2024-02-04,Barisal,290,0
2024-02-05,Barisal,297,0
2024-02-06,Barisal,291,0
2024-02-07,Barisal,278,0
2024-02-08,Barisal,280,0
2024-02-09,Barisal,267,0
2024-02-10,Barisal,285,0
2024-02-11,Barisal,286,0
2024-02-12,Barisal,285,0
2024-02-13,Barisal,286,0
2024-02-14,Barisal,292,0
2024-02-15,Barisal,287,0
2024-02-16,Barisal,277,0
2024-02-17,Barisal,292,0
2024-02-18,Barisal,288,0
2024-02-19,Barisal,295,0
2024-02-20,Barisal,296,0
2024-02-21,Barisal,257,0
2024-02-22,Barisal,309,0
2024-02-23,Barisal,277,0
2024-02-24,Barisal,313,0
2024-02-25,Barisal,289,0
2024-02-26,Barisal,282,0
2024-02-27,Barisal,299,0
2024-02-28,Barisal,295,0
2024-02-29,Barisal,287,0
2024-03-01,Barisal,282,0
2024-03-02,Barisal,309,0
2024-03-03,Barisal,315,0
2024-03-04,Barisal,304,0
2024-03-05,Barisal,310,0
2024-03-06,Barisal,319,0
2024-03-07,Barisal,299,0
2024-03-08,Barisal,285,0
2024-03-09,Barisal,312,0
2024-03-10,Barisal,300,0
2024-03-11,Barisal,324,0
2024-03-12,Barisal,356,0
2024-03-13,Barisal,371,0
2024-03-14,Barisal,344,0
2024-03-15,Barisal,358,0
2024-03-16,Barisal,378,0
2024-03-17,Barisal,369,0
2024-03-18,Barisal,382,0
2024-03-19,Barisal,350,0
2024-03-20,Barisal,329,0
2024-03-21,Barisal,297,0
2024-03-22,Barisal,314,0
2024-03-23,Barisal,336,0
2024-03-24,Barisal,374,0
2024-03-25,Barisal,393,0
2024-03-26,Barisal,379,0
2024-03-27,Barisal,392,0
2024-03-28,Barisal,361,0
2024-03-29,Barisal,421,0
2024-03-30,Barisal,444,0
2024-03-31,Barisal,453,0
2024-04-01,Barisal,471,0
2024-04-02,Barisal,463,0
2024-04-03,Barisal,455,30
2024-04-04,Barisal,481,0
2024-04-05,Barisal,477,0
2024-04-06,Barisal,471,55
2024-04-07,Barisal,305,0
2024-04-08,Barisal,354,0
2024-04-09,Barisal,415,0
2024-04-10,Barisal,400,0
2024-04-11,Barisal,394,0
2024-04-12,Barisal,416,0
2024-04-13,Barisal,449,0
2024-04-14,Barisal,463,0
2024-04-15,Barisal,467,0
2024-04-16,Barisal,392,0
2024-04-17,Barisal,342,0
2024-04-18,Barisal,491,0
2024-04-19,Barisal,478,0
2024-04-20,Barisal,500,0
2024-04-21,Barisal,502,0
2024-04-22,Barisal,513,0
2024-04-23,Barisal,509,0
2024-04-24,Barisal,487,0
2024-04-25,Barisal,504,0
2024-04-26,Barisal,485,0
2024-04-27,Barisal,488,0
2024-04-28,Barisal,517,0
2024-04-29,Barisal,510,0
2024-04-30,Barisal,512,0
2024-05-01,Barisal,512,0
2024-05-02,Barisal,468,0
2024-05-03,Barisal,423,0
2024-05-04,Barisal,481,0
2024-05-05,Barisal,482,0
2024-05-06,Barisal,111,0
2024-05-07,Barisal,422,0
2024-05-08,Barisal,380,0
2024-05-09,Barisal,419,0
2024-05-10,Barisal,413,0
2024-05-11,Barisal,320,0
2024-05-12,Barisal,357,0
2024-05-13,Barisal,433,0
2024-05-14,Barisal,461,0
2024-05-15,Barisal,488,0
2024-05-16,Barisal,463,0
2024-05-17,Barisal,488,0
2024-05-18,Barisal,372,0
2024-05-19,Barisal,316,0
2024-05-20,Barisal,349,0
2024-05-23,Barisal,470,0
2024-05-24,Barisal,487,0
2024-05-25,Barisal,194,0
2024-05-27,Barisal,121,0
2024-05-28,Barisal,21,0
2024-05-29,Barisal,140,0
2024-05-30,Barisal,234,0
2024-05-31,Barisal,350,0
2024-06-01,Barisal,407,0
2024-06-02,Barisal,415,0
2024-06-03,Barisal,310,0
2024-06-04,Barisal,428,0
2024-06-05,Barisal,471,0
2024-06-06,Barisal,461,0
2024-06-07,Barisal,474,0
2024-06-08,Barisal,516,0
2024-06-10,Barisal,552,0
2024-06-11,Barisal,520,0
2024-06-12,Barisal,511,0
2024-06-13,Barisal,515,0
2024-06-14,Barisal,535,0
2024-06-15,Barisal,509,0
2024-06-16,Barisal,520,0
2024-06-17,Barisal,526,0
2024-06-18,Barisal,510,0
2024-06-19,Barisal,391,0
2024-06-20,Barisal,387,0
2024-06-21,Barisal,450,0
2024-06-22,Barisal,485,0
2024-06-23,Barisal,484,0
2024-06-24,Barisal,502,60
2024-06-25,Barisal,478,70
2024-06-26,Barisal,474,70
2024-06-27,Barisal,428,0
2024-06-28,Barisal,446,18
2024-06-29,Barisal,446,18
2024-06-30,Barisal,427,0
2024-07-01,Barisal,433,0
2024-07-02,Barisal,434,0
2024-07-03,Barisal,434,0
2024-07-04,Barisal,426,0
2024-07-05,Barisal,381,0
2024-07-06,Barisal,470,0
2024-07-07,Barisal,495,0
2024-07-08,Barisal,495,0
2024-07-09,Barisal,500,0
2024-07-10,Barisal,494,0
2024-07-11,Barisal,487,0
2024-07-12,Barisal,436,0
2024-07-13,Barisal,490,0
2024-07-14,Barisal,567,69
2024-07-15,Barisal,440,0
2024-07-16,Barisal,477,0
2024-07-17,Barisal,502,0
2024-07-23,Barisal,440,0
2024-07-24,Barisal,473,0
2024-07-25,Barisal,478,0
2024-07-26,Barisal,463,0
2024-07-27,Barisal,474,0
2024-07-28,Barisal,486,0
2024-07-29,Barisal,481,0
2024-07-30,Barisal,484,0
2024-07-31,Barisal,482,0
2024-08-01,Barisal,259,0
2024-08-02,Barisal,423,0
2024-08-03,Barisal,401,0
2024-08-04,Barisal,392,0
2024-08-05,Barisal,392,0
2024-08-06,Barisal,431,0
2024-08-07,Barisal,429,0
2024-08-08,Barisal,402,0
2024-08-09,Barisal,386,0
2024-08-10,Barisal,439,0
2024-08-11,Barisal,452,0
2024-08-12,Barisal,454,0
2024-08-13,Barisal,449,0
2024-08-14,Barisal,479,0
2024-08-15,Barisal,466,0
2024-08-16,Barisal,360,0
2024-08-17,Barisal,413,0
2024-08-18,Barisal,432,0
2024-08-19,Barisal,404,0
2024-08-20,Barisal,436,0
2024-08-21,Barisal,401,0
2024-08-22,Barisal,383,0
2024-08-23,Barisal,392,0
2024-08-24,Barisal,410,0
2024-08-25,Barisal,336,0
2024-08-26,Barisal,374,0
2024-08-27,Barisal,421,0
2024-08-28,Barisal,433,0
2024-08-29,Barisal,461,0
2024-08-30,Barisal,461,0
2024-08-31,Barisal,454,0
2024-09-01,Barisal,441,0
2024-09-02,Barisal,441,0
2024-09-03,Barisal,484,0
2024-09-04,Barisal,480,0
2024-09-05,Barisal,448,0
2024-09-06,Barisal,490,0
2024-09-07,Barisal,479,0
2024-09-08,Barisal,433,0
2024-09-09,Barisal,481,0
2024-09-10,Barisal,501,0
2024-09-11,Barisal,504,0
2024-09-12,Barisal,421,0
2024-09-13,Barisal,291,0
2024-09-14,Barisal,64,0
2024-09-15,Barisal,235,0
2024-09-16,Barisal,386,0
2024-09-17,Barisal,456,0
2024-09-18,Barisal,488,0
2024-09-19,Barisal,499,0
2024-09-20,Barisal,487,0
2024-09-21,Barisal,385,0
2024-09-22,Barisal,471,0
2024-09-23,Barisal,460,0
2024-09-24,Barisal,450,0
2024-09-25,Barisal,409,0
2024-09-26,Barisal,364,0
2024-09-27,Barisal,441,0
2024-09-28,Barisal,476,0
2024-09-29,Barisal,496,0
2024-09-30,Barisal,496,0
2024-10-01,Barisal,497,0
2024-10-02,Barisal,401,0
2024-10-03,Barisal,437,0
2024-10-05,Barisal,405,0
2024-10-06,Barisal,435,0
2024-10-07,Barisal,451,0
2024-10-08,Barisal,471,0
2024-10-09,Barisal,401,0
2024-10-10,Barisal,428,0
2024-10-11,Barisal,452,0
2024-10-12,Barisal,447,0
2024-10-13,Barisal,436,0
2024-10-14,Barisal,462,0
2024-10-15,Barisal,456,0
2024-10-16,Barisal,447,0
2024-10-17,Barisal,390,0
2024-10-18,Barisal,405,0
2024-10-19,Barisal,382,0
2024-10-20,Barisal,396,0
2024-10-21,Barisal,396,0
2024-10-22,Barisal,448,0
2024-10-23,Barisal,404,0
2024-10-24,Barisal,261,0
2024-10-25,Barisal,374,0
2024-10-26,Barisal,411,0
2024-10-27,Barisal,439,0
2024-10-28,Barisal,405,15
2024-10-29,Barisal,432,42
2024-10-30,Barisal,424,30
2024-10-31,Barisal,443,69
2024-11-01,Barisal,417,0
2024-11-02,Barisal,420,0
2024-11-03,Barisal,420,0
2024-11-04,Barisal,420,0
2024-11-05,Barisal,370,0
2024-11-06,Barisal,348,0
2024-11-07,Barisal,351,0
2024-11-08,Barisal,331,0
2024-11-09,Barisal,354,0
2024-11-10,Barisal,353,0
2024-11-11,Barisal,371,7
2024-11-12,Barisal,358,0
2024-11-13,Barisal,329,0
2024-11-14,Barisal,337,0
2024-11-15,Barisal,443,69
2024-11-16,Barisal,335,0
2024-11-17,Barisal,304,0
2024-11-18,Barisal,293,0
2024-11-19,Barisal,299,0
2024-11-20,Barisal,301,0
2024-11-21,Barisal,297,0
2024-11-22,Barisal,267,0
2024-11-23,Barisal,301,0
2024-11-24,Barisal,294,0
2024-11-25,Barisal,287,0
2024-11-26,Barisal,284,0
2024-11-27,Barisal,291,0
2024-11-28,Barisal,281,0
2024-11-29,Barisal,282,0
2024-11-30,Barisal,313,0
2024-12-01,Barisal,304,0
2024-12-02,Barisal,282,0
2024-12-03,Barisal,300,0
2024-12-04,Barisal,294,0
2024-12-05,Barisal,272,0
2024-12-06,Barisal,274,0
2024-12-07,Barisal,298,0
2024-12-08,Barisal,297,0
2024-12-09,Barisal,299,0
2024-12-10,Barisal,290,0
2024-12-11,Barisal,292,0
2024-12-13,Barisal,263,0
2024-12-14,Barisal,296,0
2024-12-15,Barisal,277,0
2024-12-16,Barisal,278,0
2024-12-17,Barisal,300,0
2024-12-18,Barisal,290,0
2024-12-19,Barisal,295,0
2024-12-20,Barisal,277,0
2024-12-21,Barisal,323,0
2024-12-22,Barisal,290,0
2024-12-23,Barisal,304,0
2024-12-24,Barisal,296,0
2024-12-25,Barisal,289,0
2024-12-26,Barisal,297,0
2024-12-27,Barisal,283,0
2024-12-28,Barisal,299,0
2024-12-29,Barisal,293,0
2024-12-30,Barisal,293,0
2024-12-31,Barisal,291,0
2025-01-01,Barisal,293,0
2025-01-02,Barisal,295,0
2025-01-03,Barisal,277,0
2025-01-04,Barisal,301,0
2025-01-05,Barisal,287,0
2025-01-06,Barisal,297,0
2025-01-07,Barisal,295,0
2025-01-08,Barisal,297,0
2025-01-09,Barisal,292,0
2025-01-10,Barisal,283,0
2025-01-11,Barisal,299,0
2025-01-12,Barisal,300,0
2025-01-13,Barisal,299,0
2025-01-14,Barisal,294,0
2025-01-15,Barisal,294,0
2025-01-16,Barisal,297,0
2025-01-17,Barisal,281,0
2025-01-18,Barisal,291,0
2025-01-19,Barisal,299,0
2025-01-20,Barisal,287,0
2025-01-21,Barisal,294,0
2025-01-22,Barisal,296,0
2025-01-23,Barisal,288,0
2025-01-24,Barisal,271,0
2025-01-25,Barisal,284,0
2025-01-26,Barisal,280,0
2025-01-27,Barisal,286,0
2025-01-28,Barisal,290,0
2025-01-29,Barisal,297,0
2025-01-30,Barisal,298,0
2025-01-31,Barisal,272,0
2025-02-01,Barisal,307,0
2025-02-02,Barisal,300,0
2025-02-03,Barisal,300,0
2025-02-05,Barisal,304,0
2025-02-06,Barisal,309,0
2025-02-07,Barisal,285,0
2025-02-08,Barisal,304,0
2025-02-09,Barisal,296,0
2025-02-10,Barisal,291,0
2025-02-11,Barisal,315,0
2025-02-12,Barisal,314,0
2025-02-13,Barisal,312,0
2025-02-15,Barisal,308,0
2025-02-16,Barisal,314,0
2025-02-17,Barisal,316,0
2025-02-18,Barisal,329,0
2025-02-19,Barisal,328,0
2025-02-20,Barisal,302,0
2025-02-21,Barisal,303,0
2025-02-22,Barisal,329,0
2025-02-23,Barisal,325,0
2025-02-24,Barisal,319,0
2025-02-25,Barisal,315,0
2025-02-26,Barisal,308,0
2025-02-27,Barisal,324,0
2025-02-28,Barisal,322,0
2025-03-01,Barisal,389,0
2025-03-02,Barisal,403,0
2025-03-03,Barisal,373,0
2025-03-04,Barisal,352,0
2025-03-05,Barisal,348,0
2025-03-06,Barisal,327,0
2025-03-07,Barisal,299,0
2025-03-08,Barisal,334,0
2025-03-09,Barisal,346,0
2025-03-10,Barisal,356,0
2025-03-11,Barisal,366,0
2025-03-12,Barisal,398,0
2025-03-13,Barisal,435,0
2025-03-14,Barisal,420,0
2025-03-15,Barisal,460,0
2025-03-16,Barisal,451,0
2025-03-17,Barisal,458,0
2025-03-18,Barisal,442,0
2025-03-19,Barisal,445,0
2025-03-20,Barisal,444,0
2025-03-21,Barisal,387,0
2025-03-22,Barisal,377,0
2025-03-23,Barisal,366,0
2025-03-24,Barisal,361,0
2025-03-25,Barisal,374,0
2025-03-26,Barisal,406,0
2025-03-27,Barisal,482,0
2025-03-28,Barisal,486,0
2025-03-30,Barisal,476,0
2025-03-31,Barisal,457,0
2025-04-01,Barisal,434,0
2025-04-02,Barisal,438,0
2025-04-03,Barisal,458,0
2025-04-04,Barisal,483,0
2025-04-05,Barisal,490,0
2025-04-06,Barisal,471,0
2025-04-07,Barisal,461,0
2025-04-08,Barisal,465,0
2025-04-09,Barisal,476,0
2025-04-10,Barisal,452,0
2025-04-11,Barisal,440,0
2025-04-12,Barisal,481,0
2025-04-13,Barisal,503,0
2025-04-14,Barisal,381,0
2025-04-15,Barisal,440,0
2025-04-16,Barisal,382,0
2025-04-17,Barisal,168,0
2025-04-18,Barisal,283,0
2025-04-19,Barisal,393,0
2025-04-20,Barisal,467,0
2025-04-21,Barisal,376,0
2025-04-22,Barisal,462,0
2025-04-23,Barisal,482,0
2025-04-24,Barisal,478,0
2025-04-25,Barisal,472,0
2025-04-26,Barisal,519,80
2025-04-27,Barisal,478,0
2025-04-28,Barisal,262,0
2025-04-29,Barisal,366,0
2025-04-30,Barisal,396,0
2025-05-01,Barisal,291,0
2025-05-02,Barisal,361,0
2025-05-03,Barisal,425,0
2025-05-04,Barisal,431,0
2025-05-05,Barisal,450,0
2025-05-06,Barisal,378,0
2025-05-07,Barisal,466,0
2025-05-08,Barisal,356,0
2025-05-09,Barisal,482,0
2025-05-10,Barisal,555,0
2025-05-11,Barisal,522,0
2025-05-12,Barisal,418,0
2025-05-13,Barisal,518,0
2025-05-14,Barisal,515,0
2025-05-15,Barisal,493,0
2025-05-16,Barisal,484,0
2025-05-17,Barisal,498,0
2025-05-18,Barisal,449,0
2025-05-19,Barisal,468,0
2025-05-20,Barisal,421,0
2025-05-21,Barisal,478,0
2025-05-22,Barisal,441,0
2025-05-23,Barisal,441,0
2025-05-24,Barisal,469,0
2025-05-25,Barisal,473,0
2025-05-26,Barisal,502,0
2025-05-27,Barisal,504,0
2025-05-28,Barisal,371,0
2025-05-29,Barisal,210,0
2025-05-30,Barisal,381,0
2025-05-31,Barisal,466,0
2025-06-01,Barisal,476,0
2025-06-02,Barisal,435,0
2025-06-03,Barisal,338,0
2025-06-04,Barisal,410,0
2025-06-05,Barisal,452,0
